City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
227,mglin,53.0591,32.8475,13.720000000000027,77,96,1.22,RU,1693766211
228,brookings,44.3114,-96.7984,33.19,35,0,2.57,US,1693766211
229,mount gambier,-37.8333,140.7667,16.08000000000004,34,99,7.32,AU,1693766048
230,flin flon,54.7682,-101.865,17.910000000000025,68,100,2.06,CA,1693766212
231,ugoofaaru,5.6667,73.0,25.689999999999998,85,100,4.5,MV,1693766212
232,aracati,-4.5617,-37.7697,29.620000000000005,58,0,6.76,BR,1693766212
233,la'ie,21.6477,-157.9253,27.980000000000018,79,17,1.34,US,1693766212
234,levski,43.3667,25.1333,23.610000000000014,45,100,2.08,BG,1693766213
235,constantia,44.1833,28.65,21.5,60,12,2.96,RO,1693766213
236,ploudalmezeau,48.5333,-4.65,23.140000000000043,83,0,5.14,FR,1693766213
237,constitucion,-35.3333,-72.4167,12.200000000000045,88,100,1.03,CL,1693765717
238,tazovsky,67.4667,78.7,3.920000000000016,82,36,4.94,RU,1693766214
239,port elizabeth,-33.918,25.5701,16.160000000000025,88,0,1.03,ZA,1693766070
240,renfrew,55.872,-4.3925,19.150000000000034,81,75,3.09,GB,1693766215
241,mejit,10.2753,170.8646,28.110000000000014,78,42,3.6,MH,1693766215
242,navalmoral de la mata,39.8916,-5.5406,18.310000000000002,94,100,1.87,ES,1693766215
243,whangarei,-35.7317,174.3239,12.660000000000025,98,40,2.01,NZ,1693766215
244,afaahiti,-17.75,-149.2833,23.930000000000007,90,100,9.2,PF,1693766074
245,westport,41.1415,-73.3579,32.360000000000014,57,0,1.79,US,1693766216
246,sona,45.4388,10.8255,25.74000000000001,71,0,2.06,IT,1693766216
247,mabaruma,8.2,-59.7833,32.0,66,75,5.14,GY,1693766216
248,hithadhoo,-0.6,73.0833,27.99000000000001,68,100,1.58,MV,1693766216
249,geraldton,-28.7667,114.6,13.230000000000018,71,75,3.09,AU,1693766217
250,vila franca do campo,37.7167,-25.4333,24.230000000000018,61,56,1.12,PT,1693766217
251,port douglas,-16.4833,145.4667,21.640000000000043,70,100,2.75,AU,1693766217
252,ati,13.2154,18.3353,28.360000000000014,61,23,3.83,TD,1693766217
253,monschau,50.55,6.25,17.939999999999998,75,99,1.54,DE,1693766218
254,pointe-noire,-4.7761,11.8635,23.04000000000002,83,100,2.06,CG,1693766083
255,saipan,15.1355,145.701,27.390000000000043,94,0,1.54,MP,1693766218
256,pocos de caldas,-21.7878,-46.5614,22.810000000000002,61,100,1.47,BR,1693766218
257,chulakkurgan,43.765,69.1814,18.720000000000027,32,100,5.08,KZ,1693766218
258,caconda,-13.7333,15.0667,21.760000000000048,12,0,1.3,AO,1693766219
259,keflavik,64.0049,-22.5624,10.950000000000045,76,75,9.77,IS,1693766219
260,ak'ordat,15.5486,37.8867,31.77000000000004,47,5,2.44,ER,1693766219
261,envira,-7.3,-70.2167,33.08000000000004,44,100,0.97,BR,1693766219
262,ilam,26.9167,87.9167,21.310000000000002,85,92,2.49,NP,1693766220
263,nogliki,51.8333,143.1667,7.07000000000005,77,16,2.77,RU,1693766220
264,marrakesh,31.6315,-8.0083,24.04000000000002,46,75,4.63,MA,1693766220
265,yei,4.095,30.6779,21.30000000000001,74,13,0.61,SS,1693766220
266,happy valley-goose bay,53.3168,-60.3315,22.170000000000016,60,40,5.66,CA,1693766220
267,el porvenir,13.7617,-87.3458,31.629999999999995,37,20,1.51,HN,1693766221
268,maumere,-8.6199,122.2111,23.660000000000025,76,35,2.22,ID,1693766221
269,gaspe,48.8334,-64.4819,23.120000000000005,64,20,5.66,CA,1693765926
270,awjilah,29.1081,21.2869,29.32000000000005,27,0,4.38,LY,1693766222
271,san patricio,28.017,-97.5169,35.49000000000001,41,56,4.39,US,1693766222
272,kamenka,51.3223,42.7678,18.689999999999998,44,1,3.78,RU,1693766222
273,flying fish cove,-10.4217,105.6791,23.82000000000005,78,75,5.14,CX,1693766223
274,puerto baquerizo moreno,-0.9,-89.6,27.55000000000001,74,40,7.2,EC,1693766223
275,bhopalwala,32.4289,74.3633,29.939999999999998,70,0,0.0,PK,1693766223
276,syktyvkar,61.6764,50.8099,14.950000000000045,93,10,0.0,RU,1693766223
277,villa yapacani,-17.4,-63.8333,31.090000000000032,54,93,4.8,BO,1693766223
278,kirakira,-10.4544,161.9205,25.710000000000036,87,84,4.12,SB,1693766224
279,port alfred,-33.5906,26.891,15.100000000000023,93,40,2.5,ZA,1693766080
280,la ronge,55.1001,-105.2842,16.140000000000043,67,100,2.57,CA,1693766224
281,saldanha,-33.0117,17.9442,13.03000000000003,80,11,2.99,ZA,1693766225
282,la tuque,47.4334,-72.7824,27.140000000000043,57,63,3.6,CA,1693766177
283,palu,-0.8917,119.8707,24.060000000000002,96,46,1.27,ID,1693766225
